ok,timestamp,error_msg,modo,centro_x,centro_y,amplitud_um,wtr,rtr,wgc,n_pre,n_post,n_total,speedupdown,dco,vco,svo,confirmar_lazo_abierto,drc_tablas,drc_fuentes,drc_opciones,tabla,wavegen,eje,leer_recorder_completo,t_extra_grabacion_s,carga_rapida,wos,etiqueta,repeticion,t_asentamiento_s,guardar_figura,estricto,notas,t_servo_us,dt_grabacion_us,duracion_wave_ms,ventana_grabada_ms,n_puntos_wave,n_muestras_pedidas,coherencia_ok,coherencia_bloqueantes,coherencia_avisos,duracion_host_ms,muestras_leidas,ventana_real_ms,ventana_post_wave_ms,error_max_nm,error_rms_nm,t_escalon_ms,x_inicial_um,x_final_um,salto_nm,suavizado_muestras,suavizado_ms,t_subida_10_90_ms,t_50_ms,tau_desde_subida_ms,f_3db_hz,sobrepico_nm,sobrepico_pct,bump_lento_nm,bump_lento_t_ms,t_primer_cruce_ms,ts_5nm_ms,asento_en_ventana,error_final_nm,ruido_final_nm_rms,ventana_post_escalon_ms,tol_bajo_ruido,archivo
True,20260909_155233,,escalon,100.0,100.0,1.0,1,1,1,50,8142,400,0,False,False,True,False,"(1, 2, 3)","('A', 'A', 'A')","(1, 2, 3)",1,1,A,True,0.0,True,0.0,vuelta_sube_2um,0,0.5,False,True,flyback del scan unidireccional: t_conv y simetría ida/vuelta a la amplitud real de una línea,39.999984,39.999984,327.679868928,327.679868928,8192,8192,True,,,336.3969326019287,8192,327.639868944,-0.03999998400001914,2020.2,330.5829264695825,1.9999991999999998,99.0,101.0,2000.0,25,0.9999996000000344,19.639992143999997,10.9999956,8.939459328174783,17.82078105906599,0.0,0.0,,,,,False,-21.962208588957537,0.9577427607428542,325.639869744,False,E517_escalon_vuelta_sube_2um_20260909_155233_r0
True,20260909_155240,,escalon,100.0,100.0,1.0,1,1,1,50,8142,400,0,False,False,True,False,"(1, 2, 3)","('A', 'A', 'A')","(1, 2, 3)",1,1,A,True,0.0,True,0.0,vuelta_sube_2um,1,0.5,False,True,flyback del scan unidireccional: t_conv y simetría ida/vuelta a la amplitud real de una línea,39.999984,39.999984,327.679868928,327.679868928,8192,8192,True,,,338.2599353790283,8192,327.639868944,-0.03999998400001914,2020.8,330.33270639657104,1.9999991999999998,99.0,101.0,2000.0,25,0.9999996000000344,19.879992048,10.919995632,9.048699157032315,17.60564084507324,0.0,0.0,,,,,False,-22.70552147239225,0.988389750361383,325.639869744,False,E517_escalon_vuelta_sube_2um_20260909_155240_r1
True,20260909_155247,,escalon,100.0,100.0,-1.0,1,1,1,50,8142,400,0,False,False,True,False,"(1, 2, 3)","('A', 'A', 'A')","(1, 2, 3)",1,1,A,True,0.0,True,0.0,vuelta_baja_2um,0,0.5,False,True,flyback del scan unidireccional: t_conv y simetría ida/vuelta a la amplitud real de una línea,39.999984,39.999984,327.679868928,327.679868928,8192,8192,True,,,436.44213676452637,8192,327.639868944,-0.03999998400001914,1973.1000000000001,319.78200885677813,1.9999991999999998,101.0,99.0,-2000.0,25,0.9999996000000344,18.279992687999997,10.59999576,8.320433631315428,19.14661597374486,0.0,0.0,27.928000000003408,109.83995606399999,40.959983616,,False,-21.524539877300235,1.2100951655792738,325.639869744,False,E517_escalon_vuelta_baja_2um_20260909_155247_r0
True,20260909_155254,,escalon,100.0,100.0,-1.0,1,1,1,50,8142,400,0,False,False,True,False,"(1, 2, 3)","('A', 'A', 'A')","(1, 2, 3)",1,1,A,True,0.0,True,0.0,vuelta_baja_2um,1,0.5,False,True,flyback del scan unidireccional: t_conv y simetría ida/vuelta a la amplitud real de una línea,39.999984,39.999984,327.679868928,327.679868928,8192,8192,True,,,339.4429683685303,8192,327.639868944,-0.03999998400001914,1974.3,320.49226584971194,1.9999991999999998,101.0,99.0,-2000.0,25,0.9999996000000344,18.439992623999995,10.639995744,8.393260183887117,18.98048481562126,0.0,0.0,27.660000000000764,77.159969136,40.079983968,,False,-21.550920245398558,1.5007142715811337,325.639869744,False,E517_escalon_vuelta_baja_2um_20260909_155254_r1
True,20260909_155301,,escalon,100.0,100.0,5.0,1,1,1,50,8142,400,0,False,False,True,False,"(1, 2, 3)","('A', 'A', 'A')","(1, 2, 3)",1,1,A,True,0.0,True,0.0,vuelta_sube_10um,0,0.5,False,True,flyback del scan unidireccional: t_conv y simetría ida/vuelta a la amplitud real de una línea,39.999984,39.999984,327.679868928,327.679868928,8192,8192,True,,,339.5540714263916,8192,327.639868944,-0.03999998400001914,10017.0,1589.8925348066414,1.9999991999999998,95.0,105.0,10000.0,25,0.9999996000000344,16.839993263999997,10.279995888,7.66499465817023,20.783856294540147,0.0,0.0,-23.200000000002774,268.239892704,49.19998032,,False,-20.78858895705548,1.2538842116873703,325.639869744,False,E517_escalon_vuelta_sube_10um_20260909_155301_r0
True,20260909_155309,,escalon,100.0,100.0,5.0,1,1,1,50,8142,400,0,False,False,True,False,"(1, 2, 3)","('A', 'A', 'A')","(1, 2, 3)",1,1,A,True,0.0,True,0.0,vuelta_sube_10um,1,0.5,False,True,flyback del scan unidireccional: t_conv y simetría ida/vuelta a la amplitud real de una línea,39.999984,39.999984,327.679868928,327.679868928,8192,8192,True,,,339.59102630615234,8192,327.639868944,-0.03999998400001914,10014.699999999999,1589.5815396554462,1.9999991999999998,95.0,105.0,10000.0,25,0.9999996000000344,17.239993104,10.239995904,7.847061039599454,20.301632250583292,0.0,0.0,,,,,False,-23.0739877300616,1.2325585837705553,325.639869744,False,E517_escalon_vuelta_sube_10um_20260909_155309_r1
True,20260909_155316,,escalon,100.0,100.0,-5.0,1,1,1,50,8142,400,0,False,False,True,False,"(1, 2, 3)","('A', 'A', 'A')","(1, 2, 3)",1,1,A,True,0.0,True,0.0,vuelta_baja_10um,0,0.5,False,True,flyback del scan unidireccional: t_conv y simetría ida/vuelta a la amplitud real de una línea,39.999984,39.999984,327.679868928,327.679868928,8192,8192,True,,,340.5177593231201,8192,327.639868944,-0.03999998400001914,9972.300000000001,1582.2127957743423,1.9999991999999998,105.0,95.0,-10000.0,25,0.9999996000000344,16.9999932,10.239995904,7.73782121074192,20.588243529415056,0.0,0.0,32.07999999999913,74.559970176,49.039980384,,False,-19.16134969325101,1.0483364065389182,325.639869744,False,E517_escalon_vuelta_baja_10um_20260909_155316_r0
True,20260909_155323,,escalon,100.0,100.0,-5.0,1,1,1,50,8142,400,0,False,False,True,False,"(1, 2, 3)","('A', 'A', 'A')","(1, 2, 3)",1,1,A,True,0.0,True,0.0,vuelta_baja_10um,1,0.5,False,True,flyback del scan unidireccional: t_conv y simetría ida/vuelta a la amplitud real de una línea,39.999984,39.999984,327.679868928,327.679868928,8192,8192,True,,,342.64183044433594,8192,327.639868944,-0.03999998400001914,9973.3,1582.9544253524548,1.9999991999999998,105.0,95.0,-10000.0,25,0.9999996000000344,17.079993167999998,10.239995904,7.774234487027764,20.491811475413115,0.0,0.0,31.959999999995148,78.959968416,49.079980368,,False,-19.092638036809262,1.9749274517146518,325.639869744,True,E517_escalon_vuelta_baja_10um_20260909_155323_r1
True,20260909_155330,,escalon,100.0,100.0,10.0,1,1,1,50,8142,400,0,False,False,True,False,"(1, 2, 3)","('A', 'A', 'A')","(1, 2, 3)",1,1,A,True,0.0,True,0.0,vuelta_sube_20um,0,0.5,False,True,flyback del scan unidireccional: t_conv y simetría ida/vuelta a la amplitud real de una línea,39.999984,39.999984,327.679868928,327.679868928,8192,8192,True,,,340.61288833618164,8192,327.639868944,-0.03999998400001914,20017.2,3136.8106069113564,1.9999991999999998,90.0,110.0,20000.0,25,0.9999996000000344,15.959993615999998,9.999996000000001,7.264448619025943,21.92983333333684,0.0,0.0,-27.06800000000328,316.9998732,53.719978512,,False,-24.9971779141103,1.2732854509152973,325.639869744,False,E517_escalon_vuelta_sube_20um_20260909_155330_r0
True,20260909_155337,,escalon,100.0,100.0,10.0,1,1,1,50,8142,400,0,False,False,True,False,"(1, 2, 3)","('A', 'A', 'A')","(1, 2, 3)",1,1,A,True,0.0,True,0.0,vuelta_sube_20um,1,0.5,False,True,flyback del scan unidireccional: t_conv y simetría ida/vuelta a la amplitud real de una línea,39.999984,39.999984,327.679868928,327.679868928,8192,8192,True,,,338.56701850891113,8192,327.639868944,-0.03999998400001914,20021.899999999998,3135.1768724881645,1.9999991999999998,90.0,110.0,20000.0,25,0.9999996000000344,15.959993615999998,9.959996016,7.264448619025943,21.92983333333684,0.0,0.0,,,,,False,-29.940613496932276,2.6819152787277947,325.639869744,True,E517_escalon_vuelta_sube_20um_20260909_155337_r1
