ok,timestamp,error_msg,modo,centro_x,centro_y,amplitud_um,wtr,rtr,wgc,n_pre,n_post,n_total,speedupdown,dco,vco,svo,confirmar_lazo_abierto,drc_tablas,drc_fuentes,drc_opciones,tabla,wavegen,eje,leer_recorder_completo,t_extra_grabacion_s,carga_rapida,wos,etiqueta,repeticion,t_asentamiento_s,guardar_figura,estricto,notas,t_servo_us,dt_grabacion_us,duracion_wave_ms,ventana_grabada_ms,n_puntos_wave,n_muestras_pedidas,coherencia_ok,coherencia_bloqueantes,coherencia_avisos,duracion_host_ms,muestras_leidas,ventana_real_ms,ventana_post_wave_ms,error_max_nm,error_rms_nm,sigma_nm,pico_a_pico_nm,deriva_nm_s,deriva_nm_min,deriva_err_nm_min,deriva_significativa,ventana_s,amp_50hz_nm,f_pico_50hz,df_espectral_hz,archivo,frac_usable,dx_por_punto_nm,recorrido_usable_um,t_acel_ms,t_constante_ms,t_usable_ms,t_conv_necesario_ms,hay_zona_usable,v_um_s,error_mediano_nm,tau_desde_lag_ms,residuo_recta_usable_nm,residuo_recta_usable_max_nm,residuo_en_pixeles,error_max_giro_nm,exceso_giro_nm,error_rms_total_nm,error_rms_lag_corregido_nm
True,20260909_161438,,quieto,100.0,100.0,1.0,20,1,1,50,2000,400,0,False,False,True,False,"(1, 2, 3)","('A', 'A', 'B')","(1, 2, 2)",1,1,A,True,0.0,True,0.0,diafonia_control_quieto,0,0.5,False,True,control: cuánto se mueve B con A quieto (ruido + deriva),39.999984,39.999984,319.99987200000004,327.679868928,400,8192,True,,,330.8539390563965,8192,327.639868944,7.639996943999961,22.700000000000387,18.94354737266879,1.6461653336276392,7.40000000000407,-1.4957406823117916,-89.7444409387075,11.49512071946865,True,0.327639868944,1.860759873642187,48.82814453125781,3.0517590332036133,E517_quieto_diafonia_control_quieto_20260909_161438_r0,,,,,,,,,,,,,,,,,,
True,20260909_161442,,rampa,100.0,100.0,1.0,20,1,1,50,2000,400,0,False,False,True,False,"(1, 2, 3)","('A', 'A', 'B')","(1, 2, 2)",1,1,A,True,0.0,True,0.0,diafonia_A1um,0,0.5,False,True,"barre A, graba A y B: y(x) durante un barrido en x",39.999984,39.999984,319.99987200000004,327.679868928,400,8192,True,,,330.86681365966797,8192,327.639868944,7.639996943999961,191.40000000000157,175.0847526732732,,,,,,,,,,,E517_rampa_diafonia_A1um_20260909_161442_r0,0.380615234375,10.050004019998017,1.5679000000000087,5.199997920000179,157.75993689600543,124.67995012799997,33.03998678400114,True,12.563000002355748,-180.10000000001014,14.335747828244745,1.839912339114438,4.331308929778288,0.18307578140797612,188.20000000000903,8.099999999998886,156.34955212584123,57.93543417004279
True,20260909_161447,,rampa,100.0,100.0,1.0,20,1,1,50,2000,400,0,False,False,True,False,"(1, 2, 3)","('A', 'A', 'B')","(1, 2, 2)",1,1,A,True,0.0,True,0.0,diafonia_A1um,1,0.5,False,True,"barre A, graba A y B: y(x) durante un barrido en x",39.999984,39.999984,319.99987200000004,327.679868928,400,8192,True,,,328.78589630126953,8192,327.639868944,7.639996943999961,191.5000000000049,174.60709928345568,,,,,,,,,,,E517_rampa_diafonia_A1um_20260909_161447_r1,0.380615234375,10.050004019998017,1.5679000000000087,5.199997920000179,157.75993689600543,124.67995012799997,33.03998678400114,True,12.563000002355748,-179.59999999999354,14.295948417282169,1.0214159673984509,2.964552249807184,0.10163338893855013,186.19999999999948,6.6000000000059345,156.29307591385248,58.26284455101215
True,20260909_161452,,rampa,100.0,100.0,10.0,20,1,1,50,2000,400,0,False,False,True,False,"(1, 2, 3)","('A', 'A', 'B')","(1, 2, 2)",1,1,A,True,0.0,True,0.0,diafonia_A10um,0,0.5,False,True,"barre A, graba A y B: y(x) durante un barrido en x",39.999984,39.999984,319.99987200000004,327.679868928,400,8192,True,,,329.941987991333,8192,327.639868944,7.639996943999961,1630.3000000000054,1448.5895219150345,,,,,,,,,,,E517_rampa_diafonia_A10um_20260909_161452_r0,0.380615234375,100.50004020001741,15.678399999999996,5.199997920000179,157.75993689600543,124.67995012799997,33.03998678400114,True,125.62945850261896,-1477.399999999996,11.759980641556274,6.664206333731868,12.095694527857859,0.06631048425919649,1630.3000000000054,152.9000000000094,1419.8805393785622,400.19340523581513
True,20260909_161457,,rampa,100.0,100.0,10.0,20,1,1,50,2000,400,0,False,False,True,False,"(1, 2, 3)","('A', 'A', 'B')","(1, 2, 2)",1,1,A,True,0.0,True,0.0,diafonia_A10um,1,0.5,False,True,"barre A, graba A y B: y(x) durante un barrido en x",39.999984,39.999984,319.99987200000004,327.679868928,400,8192,True,,,328.737735748291,8192,327.639868944,7.639996943999961,1628.5000000000025,1447.0426554638066,,,,,,,,,,,E517_rampa_diafonia_A10um_20260909_161457_r1,0.380615234375,100.50004020001741,15.678399999999996,5.199997920000179,157.75993689600543,124.67995012799997,33.03998678400114,True,125.62945850261896,-1475.9000000000028,11.748040766801802,7.00590392754029,16.92530964091077,0.06971045895700126,1628.5000000000025,152.59999999999968,1419.22458383455,400.75411750263163
