ok,timestamp,error_msg,modo,centro_x,centro_y,amplitud_um,wtr,rtr,wgc,n_pre,n_post,n_total,speedupdown,dco,vco,svo,confirmar_lazo_abierto,drc_tablas,drc_fuentes,drc_opciones,tabla,wavegen,eje,leer_recorder_completo,t_extra_grabacion_s,carga_rapida,wos,etiqueta,repeticion,t_asentamiento_s,guardar_figura,estricto,notas,t_servo_us,dt_grabacion_us,duracion_wave_ms,ventana_grabada_ms,n_puntos_wave,n_muestras_pedidas,coherencia_ok,coherencia_bloqueantes,coherencia_avisos,duracion_host_ms,muestras_leidas,ventana_real_ms,ventana_post_wave_ms,error_max_nm,error_rms_nm,frac_usable,dx_por_punto_nm,recorrido_usable_um,t_acel_ms,t_constante_ms,t_usable_ms,t_conv_necesario_ms,hay_zona_usable,v_um_s,error_mediano_nm,tau_desde_lag_ms,residuo_recta_usable_nm,residuo_recta_usable_max_nm,residuo_en_pixeles,error_max_giro_nm,exceso_giro_nm,error_rms_total_nm,error_rms_lag_corregido_nm,archivo
True,20260909_174057,,rampa,100.0,100.0,0.1,20,1,1,50,2000,400,0,False,False,True,False,"(1, 2, 3)","('A', 'A', 'A')","(1, 2, 3)",1,1,A,True,0.0,True,0.0,tau_A0.1um,0,0.5,False,True,e=v*tau con RTR=1 y tramo recto > t_conv,39.999984,39.999984,319.99987200000004,327.679868928,400,8192,True,,,335.7408046722412,8192,327.639868944,7.639996943999961,35.8,30.436661575041448,0.38037109375,1.0000004000030458,0.15680000000000405,6.239997504000215,157.67993692800542,124.59995016000002,33.03998678400114,True,1.2562385553171715,-30.699999999995953,24.438033580528742,1.8698603325848115,4.15099884973813,1.8698595846352826,35.700000000005616,5.000000000009663,21.81097183601982,21.619046524009836,E517_rampa_tau_A0.1um_20260909_174057_r0
True,20260909_174102,,rampa,100.0,100.0,0.1,20,1,1,50,2000,400,0,False,False,True,False,"(1, 2, 3)","('A', 'A', 'A')","(1, 2, 3)",1,1,A,True,0.0,True,0.0,tau_A0.1um,1,0.5,False,True,e=v*tau con RTR=1 y tramo recto > t_conv,39.999984,39.999984,319.99987200000004,327.679868928,400,8192,True,,,341.14909172058105,8192,327.639868944,7.639996943999961,35.5,31.205214036348284,0.38037109375,1.0000004000030458,0.15680000000000405,6.239997504000215,157.67993692800542,124.59995016000002,33.03998678400114,True,1.2562385553171715,-31.800000000004047,25.313663448241545,1.6151034137393552,3.985946642131921,1.6151027676933287,35.49999999999898,3.6999999999949296,22.25248707790561,22.329041432822933,E517_rampa_tau_A0.1um_20260909_174102_r1
True,20260909_174107,,rampa,100.0,100.0,0.3,20,1,1,50,2000,400,0,False,False,True,False,"(1, 2, 3)","('A', 'A', 'A')","(1, 2, 3)",1,1,A,True,0.0,True,0.0,tau_A0.3um,0,0.5,False,True,e=v*tau con RTR=1 y tramo recto > t_conv,39.999984,39.999984,319.99987200000004,327.679868928,400,8192,True,,,337.5570774078369,8192,327.639868944,7.639996943999961,73.4,65.09886870031853,0.3804931640625,3.0000012000277643,0.4702999999999946,5.279997888000182,157.71993691200544,124.63995014400001,33.03998678400114,True,3.7688728853894946,-66.599999999994,17.67106560111836,2.265641250824194,5.522543946725023,0.7552134481823627,71.2999999999937,4.699999999999704,51.65980221405134,30.56937109222779,E517_rampa_tau_A0.3um_20260909_174107_r0
True,20260909_174112,,rampa,100.0,100.0,0.3,20,1,1,50,2000,400,0,False,False,True,False,"(1, 2, 3)","('A', 'A', 'A')","(1, 2, 3)",1,1,A,True,0.0,True,0.0,tau_A0.3um,1,0.5,False,True,e=v*tau con RTR=1 y tramo recto > t_conv,39.999984,39.999984,319.99987200000004,327.679868928,400,8192,True,,,350.5241870880127,8192,327.639868944,7.639996943999961,71.3,64.14823855938131,0.3804931640625,3.0000012000277643,0.4702999999999946,5.279997888000182,157.71993691200544,124.63995014400001,33.03998678400114,True,3.7688728853894946,-66.09999999999161,17.53839994345166,1.5373435708438326,3.946097059042586,0.5124476519641408,71.2999999999937,5.200000000002092,51.0125797449639,30.08723382772036,E517_rampa_tau_A0.3um_20260909_174112_r1
True,20260909_174117,,rampa,100.0,100.0,1.0,20,1,1,50,2000,400,0,False,False,True,False,"(1, 2, 3)","('A', 'A', 'A')","(1, 2, 3)",1,1,A,True,0.0,True,0.0,tau_A1um,0,0.5,False,True,e=v*tau con RTR=1 y tramo recto > t_conv,39.999984,39.999984,319.99987200000004,327.679868928,400,8192,True,,,336.6198539733887,8192,327.639868944,7.639996943999961,188.20000000000002,173.5413278650953,0.380615234375,10.050004019998017,1.5679000000000087,5.199997920000179,157.75993689600543,124.67995012799997,33.03998678400114,True,12.563000002355748,-178.80000000000962,14.232269359745441,1.3454351290694704,3.5801443125649257,0.13387408864635816,185.50000000000466,6.699999999995043,157.91870783314866,57.02692023376533,E517_rampa_tau_A1um_20260909_174117_r0
True,20260909_174122,,rampa,100.0,100.0,1.0,20,1,1,50,2000,400,0,False,False,True,False,"(1, 2, 3)","('A', 'A', 'A')","(1, 2, 3)",1,1,A,True,0.0,True,0.0,tau_A1um,1,0.5,False,True,e=v*tau con RTR=1 y tramo recto > t_conv,39.999984,39.999984,319.99987200000004,327.679868928,400,8192,True,,,330.6078910827637,8192,327.639868944,7.639996943999961,189.9,172.93508767361678,0.380615234375,10.050004019998017,1.5679000000000087,5.199997920000179,157.75993689600543,124.67995012799997,33.03998678400114,True,12.563000002355748,-178.14999999999515,14.180530125494657,2.039242439954103,3.877629687892181,0.2029096143540155,185.90000000000373,7.750000000008583,157.29318296256233,56.60279145922314,E517_rampa_tau_A1um_20260909_174122_r1
True,20260909_174126,,rampa,100.0,100.0,3.0,20,1,1,50,2000,400,0,False,False,True,False,"(1, 2, 3)","('A', 'A', 'A')","(1, 2, 3)",1,1,A,True,0.0,True,0.0,tau_A3um,0,0.5,False,True,e=v*tau con RTR=1 y tramo recto > t_conv,39.999984,39.999984,319.99987200000004,327.679868928,400,8192,True,,,337.9101753234863,8192,327.639868944,7.639996943999961,512.5,469.66409888713935,0.380615234375,30.15001206000336,4.703500000000005,5.199997920000179,157.75993689600543,124.67995012799997,33.03998678400114,True,37.688876856775295,-483.89999999999134,12.839331929123304,3.052920789702416,6.555473793355304,0.10125769713214755,501.0999999999939,17.200000000002547,451.83433313371467,138.41390302648261,E517_rampa_tau_A3um_20260909_174126_r0
True,20260909_174131,,rampa,100.0,100.0,3.0,20,1,1,50,2000,400,0,False,False,True,False,"(1, 2, 3)","('A', 'A', 'A')","(1, 2, 3)",1,1,A,True,0.0,True,0.0,tau_A3um,1,0.5,False,True,e=v*tau con RTR=1 y tramo recto > t_conv,39.999984,39.999984,319.99987200000004,327.679868928,400,8192,True,,,340.70301055908203,8192,327.639868944,7.639996943999961,511.49999999999994,468.7106428724297,0.380615234375,30.15001206000336,4.703500000000005,5.199997920000179,157.75993689600543,124.67995012799997,33.03998678400114,True,37.688876856775295,-482.4000000000055,12.799532388115857,1.63816984875981,4.6278316214340975,0.054333969933398014,496.09999999999843,13.69999999999294,451.27088546715754,138.17443416860115,E517_rampa_tau_A3um_20260909_174131_r1
True,20260909_174136,,rampa,100.0,100.0,10.0,20,1,1,50,2000,400,0,False,False,True,False,"(1, 2, 3)","('A', 'A', 'A')","(1, 2, 3)",1,1,A,True,0.0,True,0.0,tau_A10um,0,0.5,False,True,e=v*tau con RTR=1 y tramo recto > t_conv,39.999984,39.999984,319.99987200000004,327.679868928,400,8192,True,,,338.61517906188965,8192,327.639868944,7.639996943999961,1623.8,1439.0619459080804,0.380615234375,100.50004020001741,15.678399999999996,5.199997920000179,157.75993689600543,124.67995012799997,33.03998678400114,True,125.62945850261896,-1465.449999999997,11.664859639345236,11.672536502234532,21.66118076907253,0.11614459535542067,1623.800000000003,158.35000000000582,1413.0878890566173,396.6107302046629,E517_rampa_tau_A10um_20260909_174136_r0
True,20260909_174141,,rampa,100.0,100.0,10.0,20,1,1,50,2000,400,0,False,False,True,False,"(1, 2, 3)","('A', 'A', 'A')","(1, 2, 3)",1,1,A,True,0.0,True,0.0,tau_A10um,1,0.5,False,True,e=v*tau con RTR=1 y tramo recto > t_conv,39.999984,39.999984,319.99987200000004,327.679868928,400,8192,True,,,338.90581130981445,8192,327.639868944,7.639996943999961,1622.4,1439.9302863475978,0.380615234375,100.50004020001741,15.678399999999996,5.199997920000179,157.75993689600543,124.67995012799997,33.03998678400114,True,125.62945850261896,-1466.0999999999972,11.670033585072199,11.067029721241903,20.690223933172547,0.11011965467094396,1620.3000000000002,154.200000000003,1414.4689802877579,397.1773187498202,E517_rampa_tau_A10um_20260909_174141_r1
True,20260909_174146,,rampa,100.0,100.0,30.0,20,1,1,50,2000,400,0,False,False,True,False,"(1, 2, 3)","('A', 'A', 'A')","(1, 2, 3)",1,1,A,True,0.0,True,0.0,tau_A30um,0,0.5,False,True,e=v*tau con RTR=1 y tramo recto > t_conv,39.999984,39.999984,319.99987200000004,327.679868928,400,8192,True,,,335.651159286499,8192,327.639868944,7.639996943999961,4721.2,3940.216547387888,0.380615234375,301.5001206000522,47.035099999999986,5.199997920000179,157.75993689600543,124.67995012799997,33.03998678400114,True,376.8886854471779,-3942.6999999999953,10.461178995920207,63.87362161652153,126.18895028636246,0.2118527232738708,4721.299999999999,778.600000000004,3901.2908199903673,1037.030959941621,E517_rampa_tau_A30um_20260909_174146_r0
True,20260909_174151,,rampa,100.0,100.0,30.0,20,1,1,50,2000,400,0,False,False,True,False,"(1, 2, 3)","('A', 'A', 'A')","(1, 2, 3)",1,1,A,True,0.0,True,0.0,tau_A30um,1,0.5,False,True,e=v*tau con RTR=1 y tramo recto > t_conv,39.999984,39.999984,319.99987200000004,327.679868928,400,8192,True,,,337.28933334350586,8192,327.639868944,7.639996943999961,4726.4,3939.9070905405606,0.380615234375,301.5001206000522,47.035099999999986,5.199997920000179,157.75993689600543,124.67995012799997,33.03998678400114,True,376.8886854471779,-3944.0499999999975,10.464760955400898,59.40203464655148,106.51604489844146,0.1970215949775683,4726.399999999998,782.3500000000004,3906.1287788778463,1038.3100454328546,E517_rampa_tau_A30um_20260909_174151_r1
