t_ms,target_um,current_um,error_um
0.0,99.0,99.0008,0.0008
0.001,99.0,99.0008,0.0008
0.002,99.0,99.0008,0.0008
0.003,99.0,99.0008,0.0008
0.004,99.0,99.0008,0.0008
0.005,99.0,99.0008,0.0008
0.006,99.0,99.0008,0.0008
0.007,99.0,99.0008,0.0008
0.008,99.0,99.0008,0.0008
0.009000000000000001,99.0,99.0007,0.0007
0.01,99.0,99.0008,0.0008
0.011,99.0,99.0007,0.0007
0.012,99.0,99.0007,0.0007
0.013000000000000001,99.0,99.0006,0.0006
0.014,99.0,99.0006,0.0006
0.015,99.0,99.0006,0.0006
0.016,99.0,99.0006,0.0006
0.017,99.0,99.0005,0.0005
0.018000000000000002,99.0,99.0005,0.0005
0.019,99.0,99.0005,0.0005
0.02,99.0,99.0005,0.0005
0.021,99.0,99.0005,0.0005
0.022,99.0,99.0005,0.0005
0.023,99.0,99.0005,0.0005
0.024,99.0,99.0004,0.0005
0.025,99.0,99.0004,0.0005
0.026000000000000002,99.0,99.0004,0.0004
0.027,99.0,99.0003,0.0003
0.028,99.0,99.0004,0.0004
0.029,99.0,99.0003,0.0004
0.03,99.0,99.0004,0.0004
0.031,99.0,99.0003,0.0003
0.032,99.0,99.0003,0.0003
0.033,99.0,99.0004,0.0004
0.034,99.0,99.0003,0.0003
0.035,99.0,99.0004,0.0004
0.036000000000000004,99.0,99.0004,0.0004
0.037,99.0,99.0004,0.0004
0.038,99.0,99.0004,0.0005
0.039,99.0,99.0004,0.0004
0.04,99.0,99.0004,0.0005
0.041,99.0,99.0004,0.0005
0.042,99.0,99.0004,0.0005
0.043000000000000003,99.0,99.0005,0.0005
0.044,99.0,99.0004,0.0005
0.045,99.0,99.0005,0.0005
0.046,99.0,99.0004,0.0005
0.047,99.0,99.0004,0.0004
0.048,99.0,99.0004,0.0005
0.049,99.0,99.0004,0.0004
0.05,99.0,99.0004,0.0005
0.051000000000000004,99.0,99.0004,0.0005
0.052000000000000005,99.0,99.0005,0.0005
0.053,99.0,99.0005,0.0005
0.054,99.0,99.0005,0.0005
0.055,99.0,99.0005,0.0005
0.056,99.0,99.0005,0.0005
0.057,99.0,99.0005,0.0005
0.058,99.0,99.0006,0.0006
0.059000000000000004,99.0,99.0005,0.0005
0.06,99.0,99.0005,0.0005
0.061,99.0,99.0004,0.0005
0.062,99.0,99.0004,0.0004
0.063,99.0,99.0004,0.0005
0.064,99.0,99.0004,0.0004
0.065,99.0,99.0004,0.0005
0.066,99.0,99.0004,0.0005
0.067,99.0,99.0004,0.0005
0.068,99.0,99.0005,0.0005
0.069,99.0,99.0004,0.0004
0.07,99.0,99.0004,0.0004
0.07100000000000001,99.0,99.0004,0.0004
0.07200000000000001,99.0,99.0004,0.0004
0.073,99.0,99.0004,0.0004
0.074,99.0,99.0003,0.0003
0.075,99.0,99.0003,0.0003
0.076,99.0,99.0003,0.0003
0.077,99.0,99.0002,0.0002
0.078,99.0,99.0003,0.0003
0.079,99.0,99.0002,0.0002
0.08,99.0,99.0002,0.0002
0.081,99.0,99.0002,0.0002
0.082,99.0,99.0001,0.0001
0.083,99.0,99.0001,0.0001
0.084,99.0,99.0,0.0
0.085,99.0,99.0,0.0
0.08600000000000001,99.0,99.0001,0.0001
0.08700000000000001,99.0,99.0,0.0
0.088,99.0,99.0,0.0
0.089,99.0,99.0001,0.0001
0.09,99.0,99.0,0.0
0.091,99.0,99.0001,0.0001
0.092,99.0,99.0,0.0
0.093,99.0,99.0,0.0
0.094,99.0,99.0,0.0
0.095,99.0,99.0,0.0
0.096,99.0,99.0,0.0
0.097,99.0,98.9999,-0.0
0.098,99.0,98.9999,-0.0
0.099,99.0,98.9999,-0.0
0.1,99.0,98.9998,-0.0001
0.101,99.0,98.9998,-0.0001
0.10200000000000001,99.0,98.9997,-0.0002
0.10300000000000001,99.0,98.9998,-0.0001
0.10400000000000001,99.0,98.9997,-0.0001
0.105,99.0,98.9997,-0.0002
0.106,99.0,98.9997,-0.0001
0.107,99.0,98.9998,-0.0001
0.108,99.0,98.9997,-0.0002
0.109,99.0,98.9997,-0.0002
0.11,99.0,98.9997,-0.0002
0.111,99.0,98.9996,-0.0003
0.112,99.0,98.9996,-0.0003
0.113,99.0,98.9996,-0.0003
0.114,99.0,98.9996,-0.0003
0.115,99.0,98.9996,-0.0003
0.116,99.0,98.9996,-0.0003
0.117,99.0,98.9995,-0.0004
0.11800000000000001,99.0,98.9995,-0.0004
0.11900000000000001,99.0,98.9994,-0.0005
0.12,99.0,98.9994,-0.0005
0.121,99.0,98.9994,-0.0005
0.122,99.0,98.9994,-0.0005
0.123,99.0,98.9994,-0.0005
0.124,99.0,98.9994,-0.0005
0.125,99.0,98.9994,-0.0005
0.126,99.0,98.9994,-0.0005
0.127,99.0,98.9994,-0.0005
0.128,99.0,98.9994,-0.0005
0.129,99.0,98.9995,-0.0004
0.13,99.0,98.9995,-0.0004
0.131,99.0,98.9995,-0.0004
0.132,99.0,98.9995,-0.0004
0.133,99.0,98.9995,-0.0004
0.134,99.0,98.9995,-0.0004
0.135,99.0,98.9995,-0.0004
0.136,99.0,98.9995,-0.0004
0.137,99.0,98.9994,-0.0005
0.138,99.0,98.9993,-0.0005
0.139,99.0,98.9994,-0.0005
0.14,99.0,98.9994,-0.0005
0.14100000000000001,99.0,98.9994,-0.0005
0.14200000000000002,99.0,98.9994,-0.0005
0.14300000000000002,99.0,98.9994,-0.0005
0.14400000000000002,99.0,98.9994,-0.0005
0.145,99.0,98.9993,-0.0005
0.146,99.0,98.9994,-0.0005
0.147,99.0,98.9993,-0.0006
0.148,99.0,98.9993,-0.0006
0.149,99.0,98.9993,-0.0006
0.15,99.0,98.9992,-0.0007
0.151,99.0,98.9992,-0.0007
0.152,99.0,98.9992,-0.0007
0.153,99.0,98.9992,-0.0007
0.154,99.0,98.9992,-0.0007
0.155,99.0,98.9991,-0.0008
0.156,99.0,98.9991,-0.0008
0.157,99.0,98.9991,-0.0008
0.158,99.0,98.9991,-0.0008
0.159,99.0,98.9991,-0.0008
0.16,99.0,98.9991,-0.0008
0.161,99.0,98.9991,-0.0008
0.162,99.0,98.9991,-0.0008
0.163,99.0,98.9991,-0.0008
0.164,99.0,98.9991,-0.0008
0.165,99.0,98.9991,-0.0008
0.166,99.0,98.9991,-0.0008
0.167,99.0,98.9991,-0.0008
0.168,99.0,98.999,-0.0009
0.169,99.0,98.999,-0.0009
0.17,99.0,98.999,-0.0009
0.171,99.0,98.999,-0.0009
0.17200000000000001,99.0,98.999,-0.0009
0.17300000000000001,99.0,98.999,-0.0009
0.17400000000000002,99.0,98.999,-0.0009
0.17500000000000002,99.0,98.999,-0.0009
0.176,99.0,98.999,-0.0009
0.177,99.0,98.9991,-0.0008
0.178,99.0,98.9991,-0.0008
0.179,99.0,98.9991,-0.0008
0.18,99.0,98.9991,-0.0008
0.181,99.0,98.9991,-0.0008
0.182,99.0,98.9992,-0.0007
0.183,99.0,98.9992,-0.0007
0.184,99.0,98.9993,-0.0006
0.185,99.0,98.9993,-0.0006
0.186,99.0,98.9993,-0.0006
0.187,99.0,98.9992,-0.0007
0.188,99.0,98.9992,-0.0007
0.189,99.0,98.9992,-0.0007
0.19,99.0,98.9993,-0.0006
0.191,99.0,98.9993,-0.0006
0.192,99.0,98.9993,-0.0006
0.193,99.0,98.9992,-0.0007
0.194,99.0,98.9992,-0.0007
0.195,99.0,98.9993,-0.0006
0.196,99.0,98.9993,-0.0006
0.197,99.0,98.9993,-0.0006
0.198,99.0,98.9993,-0.0006
0.199,99.0,98.9993,-0.0006
0.2,99.0,98.9993,-0.0005
0.201,99.0,98.9993,-0.0006
0.202,99.0,98.9993,-0.0006
0.203,99.0,98.9993,-0.0006
0.20400000000000001,99.0,98.9993,-0.0006
0.20500000000000002,99.0,98.9993,-0.0006
0.20600000000000002,99.0,98.9993,-0.0006
0.20700000000000002,99.0,98.9993,-0.0006
0.20800000000000002,99.0,98.9993,-0.0006
0.209,99.0,98.9993,-0.0006
0.21,99.0,98.9992,-0.0007
0.211,99.0,98.9992,-0.0007
0.212,99.0,98.9992,-0.0007
0.213,99.0,98.9992,-0.0007
0.214,99.0,98.9991,-0.0008
0.215,99.0,98.9992,-0.0007
0.216,99.0,98.9992,-0.0007
0.217,99.0,98.9992,-0.0007
0.218,99.0,98.9992,-0.0007
0.219,99.0,98.9992,-0.0007
0.22,99.0,98.9992,-0.0007
0.221,99.0,98.9992,-0.0007
0.222,99.0,98.9992,-0.0007
0.223,99.0,98.9992,-0.0007
0.224,99.0,98.9993,-0.0006
0.225,99.0,98.9993,-0.0006
0.226,99.0,98.9993,-0.0006
0.227,99.0,98.9993,-0.0006
0.228,99.0,98.9993,-0.0005
0.229,99.0,98.9994,-0.0005
0.23,99.0,98.9995,-0.0004
0.231,99.0,98.9995,-0.0004
0.232,99.0,98.9995,-0.0004
0.233,99.0,98.9995,-0.0004
0.234,99.0,98.9995,-0.0004
0.23500000000000001,99.0,98.9995,-0.0004
0.23600000000000002,99.0,98.9995,-0.0004
0.23700000000000002,99.0,98.9995,-0.0004
0.23800000000000002,99.0,98.9995,-0.0004
0.23900000000000002,99.0,98.9995,-0.0004
0.24,99.0,98.9995,-0.0004
0.241,99.0,98.9995,-0.0004
0.242,99.0,98.9996,-0.0003
0.243,99.0,98.9996,-0.0003
0.244,99.0,98.9996,-0.0003
0.245,99.0,98.9996,-0.0003
0.246,99.0,98.9996,-0.0003
0.247,99.0,98.9997,-0.0002
0.248,99.0,98.9997,-0.0002
0.249,99.0,98.9996,-0.0002
0.25,99.0,98.9996,-0.0002
0.251,99.0,98.9996,-0.0002
0.252,99.0,98.9997,-0.0002
0.253,99.0,98.9997,-0.0002
0.254,99.0,98.9997,-0.0002
0.255,99.0,98.9997,-0.0002
0.256,99.0,98.9997,-0.0002
0.257,99.0,98.9997,-0.0002
0.258,99.0,98.9997,-0.0002
0.259,99.0,98.9997,-0.0002
0.26,99.0,98.9997,-0.0002
0.261,99.0,98.9997,-0.0002
0.262,99.0,98.9997,-0.0002
