t_ms,current_um_A,current_um_B,target_um
68.639972544,99.4702,99.8274,99.5
68.679972528,99.4702,99.8277,99.5
68.719972512,99.4701,99.8279,99.5
68.75997249599999,99.4701,99.8281,99.5
68.79997248,99.4701,99.8284,99.5
68.839972464,99.4701,99.8285,99.5
68.87997244799999,99.4701,99.8288,99.5
68.919972432,99.4701,99.829,99.5
68.959972416,99.4701,99.8292,99.5
68.9999724,99.4701,99.8294,99.5
69.03997238400001,99.4701,99.8297,99.5
69.079972368,99.4701,99.8299,99.5
69.119972352,99.47,99.8302,99.5
69.15997233600001,99.47,99.8304,99.5
69.19997232,99.47,99.8307,99.5
69.239972304,99.47,99.8309,99.5
69.279972288,99.47,99.8311,99.5
69.319972272,99.47,99.8314,99.5
69.359972256,99.47,99.8316,99.5
69.39997224,99.47,99.8319,99.5
69.439972224,99.47,99.8321,99.5
69.47997220799999,99.47,99.8323,99.5
69.519972192,99.47,99.8325,99.5
69.559972176,99.47,99.8328,99.5
69.59997216,99.47,99.833,99.5
69.639972144,99.4701,99.8333,99.5
69.67997212799999,99.4701,99.8335,99.5
69.719972112,99.4701,99.8338,99.5
69.759972096,99.4701,99.8341,99.5
69.79997207999999,99.4701,99.8343,99.5
69.839972064,99.4701,99.8346,99.5
69.879972048,99.4701,99.8348,99.5
69.91997203199999,99.4701,99.8351,99.5
69.95997201600001,99.4701,99.8353,99.5
69.999972,99.4701,99.8356,99.5
70.039971984,99.4701,99.8358,99.5
70.07997196800001,99.4701,99.8361,99.5
70.119971952,99.4701,99.8363,99.5
70.159971936,99.4701,99.8366,99.5
70.19997192,99.4701,99.8369,99.5
70.239971904,99.4701,99.8371,99.5
70.279971888,99.4701,99.8373,99.5
70.319971872,99.4701,99.8375,99.5
70.359971856,99.4701,99.8377,99.5
70.39997184,99.4701,99.8379,99.5
70.439971824,99.4701,99.8382,99.5
70.479971808,99.4701,99.8384,99.5
70.51997179199999,99.4701,99.8386,99.5
70.559971776,99.4701,99.8389,99.5
70.59997176,99.4701,99.8392,99.5
70.639971744,99.4701,99.8394,99.5
70.679971728,99.4701,99.8396,99.5
70.71997171199999,99.4701,99.8398,99.5
70.759971696,99.4701,99.8401,99.5
70.79997168,99.4701,99.8404,99.5
70.83997166399999,99.4701,99.8406,99.5
70.879971648,99.4701,99.8408,99.5
70.919971632,99.47,99.841,99.5
70.959971616,99.47,99.8412,99.5
70.99997160000001,99.47,99.8415,99.5
71.039971584,99.47,99.8417,99.5
71.079971568,99.47,99.8419,99.5
71.11997155200001,99.4699,99.8421,99.5
71.159971536,99.4698,99.8424,99.5
71.19997152,99.4699,99.8426,99.5
71.239971504,99.4698,99.8428,99.5
71.279971488,99.4698,99.8431,99.5
71.319971472,99.4699,99.8434,99.5
71.359971456,99.4698,99.8436,99.5
71.39997144,99.4698,99.844,99.5
71.43997142399999,99.4698,99.8442,99.5
71.479971408,99.4698,99.8444,99.5
71.519971392,99.4699,99.8447,99.5
71.559971376,99.4698,99.845,99.5
71.59997136,99.4698,99.8452,99.5
71.639971344,99.4698,99.8455,99.5
71.679971328,99.4697,99.8457,99.5
71.719971312,99.4698,99.846,99.5
71.75997129599999,99.4698,99.8462,99.5
71.79997128,99.4698,99.8465,99.5
71.839971264,99.4698,99.8468,99.5
71.87997124799999,99.4697,99.847,99.5
71.919971232,99.4698,99.8473,99.5
71.959971216,99.4698,99.8476,99.5
71.9999712,99.4698,99.8478,99.5
72.03997118400001,99.4697,99.8481,99.5
72.079971168,99.4697,99.8483,99.5
72.119971152,99.4698,99.8486,99.5
72.159971136,99.4697,99.8489,99.5
72.19997112,99.4697,99.8491,99.5
72.239971104,99.4697,99.8493,99.5
72.279971088,99.4697,99.8496,99.5
72.319971072,99.4698,99.8498,99.5
72.359971056,99.4697,99.8501,99.5
72.39997104,99.4698,99.8503,99.5
72.439971024,99.4698,99.8506,99.5
72.47997100799999,99.4697,99.8508,99.5
72.519970992,99.4697,99.8511,99.5
72.559970976,99.4698,99.8514,99.5
72.59997096,99.4698,99.8516,99.5
72.639970944,99.4698,99.8519,99.5
72.67997092799999,99.4698,99.8521,99.5
72.719970912,99.4697,99.8523,99.5
72.759970896,99.4697,99.8526,99.5
72.79997087999999,99.4697,99.8528,99.5
72.839970864,99.4698,99.853,99.5
72.879970848,99.4698,99.8532,99.5
72.919970832,99.4697,99.8534,99.5
72.95997081600001,99.4698,99.8537,99.5
72.9999708,99.4698,99.8539,99.5
73.039970784,99.4698,99.8541,99.5
73.07997076800001,99.4698,99.8544,99.5
73.119970752,99.4698,99.8546,99.5
73.159970736,99.4698,99.8549,99.5
73.19997072,99.4698,99.8551,99.5
73.239970704,99.4698,99.8554,99.5
73.279970688,99.4698,99.8556,99.5
73.319970672,99.4698,99.8559,99.5
73.359970656,99.4698,99.8561,99.5
73.39997063999999,99.4697,99.8563,99.5
73.439970624,99.4697,99.8566,99.5
73.479970608,99.4698,99.8569,99.5
73.51997059199999,99.4698,99.8572,99.5
73.559970576,99.4698,99.8574,99.5
73.59997056,99.4698,99.8577,99.5
73.639970544,99.4697,99.8579,99.5
73.679970528,99.4698,99.8582,99.5
73.71997051199999,99.4698,99.8584,99.5
73.759970496,99.4698,99.8587,99.5
73.79997048,99.4698,99.8589,99.5
73.83997046399999,99.4698,99.8592,99.5
73.879970448,99.4698,99.8595,99.5
73.919970432,99.4697,99.8597,99.5
73.959970416,99.4697,99.86,99.5
73.99997040000001,99.4698,99.8602,99.5
74.039970384,99.4698,99.8605,99.5
74.079970368,99.4698,99.8608,99.5
74.11997035200001,99.4698,99.861,99.5
74.159970336,99.4699,99.8612,99.5
74.19997032,99.4699,99.8615,99.5
74.239970304,99.4699,99.8618,99.5
74.279970288,99.47,99.862,99.5
74.319970272,99.47,99.8623,99.5
74.359970256,99.47,99.8625,99.5
74.39997024,99.4701,99.8628,99.5
74.43997022399999,99.4701,99.863,99.5
74.479970208,99.4701,99.8632,99.5
74.519970192,99.4701,99.8635,99.5
74.559970176,99.4701,99.8637,99.5
74.59997016,99.4701,99.8639,99.5
74.63997014399999,99.4701,99.8641,99.5
74.679970128,99.4701,99.8643,99.5
74.719970112,99.4701,99.8645,99.5
74.75997009599999,99.4701,99.8648,99.5
74.79997008,99.4701,99.865,99.5
74.839970064,99.4701,99.8652,99.5
74.87997004799999,99.4701,99.8654,99.5
74.91997003200001,99.4701,99.8657,99.5
74.959970016,99.4701,99.8659,99.5
74.99997,99.4701,99.8662,99.5
75.03996998400001,99.4701,99.8664,99.5
75.079969968,99.4701,99.8667,99.5
75.119969952,99.4702,99.8669,99.5
75.159969936,99.4702,99.8672,99.5
75.19996992,99.4703,99.8674,99.5
75.239969904,99.4703,99.8677,99.5
75.279969888,99.4703,99.868,99.5
75.319969872,99.4703,99.8682,99.5
75.359969856,99.4704,99.8685,99.5
75.39996984,99.4704,99.8687,99.5
75.439969824,99.4704,99.8689,99.5
75.47996980799999,99.4704,99.8692,99.5
75.519969792,99.4704,99.8694,99.5
75.559969776,99.4705,99.8697,99.5
75.59996976,99.4705,99.87,99.5
75.639969744,99.4705,99.8702,99.5
75.67996972799999,99.4705,99.8705,99.5
75.719969712,99.4705,99.8707,99.5
75.759969696,99.4705,99.8709,99.5
75.79996967999999,99.4705,99.8712,99.5
75.839969664,99.4705,99.8714,99.5
75.879969648,99.4705,99.8717,99.5
75.919969632,99.4705,99.8719,99.5
75.95996961600001,99.4705,99.8722,99.5
75.9999696,99.4705,99.8724,99.5
76.039969584,99.4704,99.8727,99.5
76.07996956800001,99.4704,99.873,99.5
76.119969552,99.4704,99.8732,99.5
76.159969536,99.4704,99.8734,99.5
76.19996952,99.4704,99.8737,99.5
76.239969504,99.4703,99.8739,99.5
76.279969488,99.4704,99.8742,99.5
76.319969472,99.4704,99.8745,99.5
76.359969456,99.4704,99.8747,99.5
76.39996943999999,99.4703,99.875,99.5
76.439969424,99.4703,99.8752,99.5
76.479969408,99.4703,99.8755,99.5
76.519969392,99.4703,99.8757,99.5
76.559969376,99.4703,99.876,99.5
76.59996935999999,99.4703,99.8762,99.5
76.639969344,99.4703,99.8764,99.5
76.679969328,99.4703,99.8767,99.5
76.71996931199999,99.4702,99.877,99.5
76.759969296,99.4702,99.8772,99.5
76.79996928,99.4703,99.8775,99.5
76.83996926399999,99.4703,99.8777,99.5
76.87996924800001,99.4702,99.878,99.5
76.919969232,99.4702,99.8783,99.5
76.959969216,99.4702,99.8785,99.5
76.99996920000001,99.4702,99.8788,99.5
77.039969184,99.4702,99.8791,99.5
77.079969168,99.4703,99.8793,99.5
77.119969152,99.4703,99.8796,99.5
77.159969136,99.4703,99.8799,99.5
77.19996912,99.4703,99.8801,99.5
77.239969104,99.4703,99.8804,99.5
77.279969088,99.4703,99.8807,99.5
77.319969072,99.4703,99.881,99.5
77.359969056,99.4703,99.8813,99.5
77.39996904,99.4703,99.8816,99.5
77.43996902399999,99.4703,99.8818,99.5
77.479969008,99.4702,99.8821,99.5
77.519968992,99.4703,99.8824,99.5
77.559968976,99.4702,99.8827,99.5
77.59996896,99.4702,99.8829,99.5
77.63996894399999,99.4702,99.8832,99.5
77.679968928,99.4702,99.8835,99.5
77.719968912,99.4702,99.8838,99.5
77.75996889599999,99.4703,99.884,99.5
77.79996888,99.4702,99.8843,99.5
77.83996886399999,99.4703,99.8846,99.5
77.879968848,99.4703,99.8849,99.5
77.91996883200001,99.4703,99.8852,99.5
77.959968816,99.4704,99.8855,99.5
77.9999688,99.4704,99.8858,99.5
78.03996878400001,99.4704,99.8861,99.5
78.079968768,99.4704,99.8864,99.5
78.119968752,99.4705,99.8866,99.5
78.159968736,99.4705,99.887,99.5
78.19996872,99.4706,99.8872,99.5
78.239968704,99.4706,99.8875,99.5
78.279968688,99.4706,99.8877,99.5
78.319968672,99.4706,99.888,99.5
78.35996865599999,99.4705,99.8883,99.5
78.39996864,99.4705,99.8885,99.5
78.439968624,99.4705,99.8887,99.5
78.479968608,99.4706,99.889,99.5
78.519968592,99.4705,99.8893,99.5
78.559968576,99.4706,99.8895,99.5
78.59996856,99.4706,99.8898,99.5
78.639968544,99.4706,99.8901,99.5
78.67996852799999,99.4706,99.8904,99.5
78.719968512,99.4706,99.8906,99.5
78.759968496,99.4706,99.8909,99.5
78.79996847999999,99.4707,99.8911,99.5
78.839968464,99.4707,99.8914,99.5
78.879968448,99.4708,99.8917,99.5
78.919968432,99.4708,99.8919,99.5
78.95996841600001,99.4708,99.8922,99.5
78.9999684,99.4708,99.8925,99.5
79.039968384,99.4708,99.8927,99.5
79.079968368,99.4709,99.893,99.5
79.119968352,99.4709,99.8933,99.5
79.159968336,99.4709,99.8936,99.5
79.19996832,99.4709,99.8938,99.5
79.239968304,99.4709,99.8941,99.5
79.279968288,99.4709,99.8944,99.5
79.319968272,99.471,99.8947,99.5
79.359968256,99.4709,99.895,99.5
79.39996823999999,99.471,99.8952,99.5
79.439968224,99.4709,99.8955,99.5
79.479968208,99.4709,99.8957,99.5
79.519968192,99.4709,99.896,99.5
79.559968176,99.4709,99.8963,99.5
79.59996815999999,99.471,99.8965,99.5
79.639968144,99.471,99.8968,99.5
79.679968128,99.4709,99.897,99.5
79.71996811199999,99.471,99.8973,99.5
79.759968096,99.471,99.8975,99.5
79.79996808,99.471,99.8978,99.5
79.83996806399999,99.471,99.898,99.5
79.87996804800001,99.471,99.8982,99.5
79.919968032,99.471,99.8985,99.5
79.959968016,99.471,99.8988,99.5
79.99996800000001,99.4709,99.899,99.5
80.039967984,99.471,99.8993,99.5
80.079967968,99.4709,99.8995,99.5
80.119967952,99.471,99.8998,99.5
80.159967936,99.471,99.9001,99.5
80.19996792,99.4709,99.9003,99.5
80.239967904,99.471,99.9006,99.5
80.279967888,99.4709,99.9008,99.5
80.31996787199999,99.4709,99.901,99.5
80.359967856,99.4709,99.9012,99.5
80.39996784,99.4709,99.9014,99.5
80.439967824,99.4709,99.9017,99.5
80.479967808,99.4708,99.902,99.5
80.519967792,99.4708,99.9022,99.5
80.559967776,99.4708,99.9025,99.5
80.59996776,99.4708,99.9027,99.5
80.63996774399999,99.4708,99.903,99.5
80.679967728,99.4708,99.9033,99.5
80.719967712,99.4708,99.9035,99.5
80.75996769599999,99.4708,99.9038,99.5
80.79996768,99.4708,99.904,99.5
80.839967664,99.4708,99.9043,99.5
80.879967648,99.4708,99.9046,99.5
80.91996763200001,99.4708,99.9048,99.5
80.959967616,99.4708,99.9051,99.5
80.9999676,99.4708,99.9053,99.5
81.03996758400001,99.4708,99.9055,99.5
81.079967568,99.4708,99.9058,99.5
81.119967552,99.4707,99.906,99.5
81.159967536,99.4707,99.9063,99.5
81.19996752,99.4707,99.9065,99.5
81.239967504,99.4707,99.9068,99.5
81.279967488,99.4708,99.9071,99.5
81.319967472,99.4708,99.9073,99.5
81.35996745599999,99.4708,99.9076,99.5
81.39996744,99.4708,99.9079,99.5
81.439967424,99.4708,99.9082,99.5
81.479967408,99.4709,99.9085,99.5
81.519967392,99.4709,99.9087,99.5
81.55996737599999,99.4709,99.909,99.5
81.59996736,99.4709,99.9093,99.5
81.639967344,99.4709,99.9096,99.5
81.67996732799999,99.4709,99.9099,99.5
81.719967312,99.471,99.9102,99.5
81.759967296,99.471,99.9104,99.5
81.79996727999999,99.471,99.9107,99.5
81.839967264,99.471,99.9109,99.5
81.879967248,99.4711,99.9112,99.5
81.919967232,99.4711,99.9116,99.5
81.95996721600001,99.471,99.9118,99.5
81.9999672,99.471,99.9121,99.5
82.039967184,99.471,99.9124,99.5
82.079967168,99.471,99.9127,99.5
82.119967152,99.4711,99.913,99.5
82.159967136,99.4711,99.9133,99.5
82.19996712,99.4711,99.9136,99.5
82.239967104,99.4711,99.9139,99.5
82.279967088,99.4711,99.9141,99.5
82.319967072,99.4712,99.9145,99.5
82.359967056,99.4712,99.9147,99.5
82.39996703999999,99.4713,99.915,99.5
82.439967024,99.4713,99.9153,99.5
82.479967008,99.4713,99.9156,99.5
82.519966992,99.4713,99.9158,99.5
82.559966976,99.4714,99.9161,99.5
82.59996695999999,99.4714,99.9163,99.5
82.639966944,99.4715,99.9167,99.5
82.679966928,99.4715,99.9169,99.5
82.71996691199999,99.4715,99.9172,99.5
82.759966896,99.4715,99.9175,99.5
82.79996687999999,99.4716,99.9178,99.5
82.839966864,99.4716,99.9181,99.5
82.87996684800001,99.4717,99.9184,99.5
82.919966832,99.4717,99.9187,99.5
82.959966816,99.4717,99.919,99.5
82.99996680000001,99.4717,99.9193,99.5
83.039966784,99.4717,99.9196,99.5
83.079966768,99.4717,99.9198,99.5
83.119966752,99.4717,99.9201,99.5
83.159966736,99.4718,99.9205,99.5
83.19996672,99.4718,99.9207,99.5
83.239966704,99.4718,99.921,99.5
83.279966688,99.4718,99.9213,99.5
83.31996667199999,99.4718,99.9216,99.5
83.359966656,99.4718,99.9219,99.5
83.39996664,99.4718,99.9222,99.5
83.439966624,99.4718,99.9224,99.5
83.479966608,99.4718,99.9227,99.5
83.519966592,99.4718,99.923,99.5
83.559966576,99.4719,99.9233,99.5
83.59996656,99.472,99.9237,99.5
83.63996654399999,99.472,99.9239,99.5
83.679966528,99.472,99.9242,99.5
83.719966512,99.472,99.9245,99.5
83.75996649599999,99.4721,99.9248,99.5
83.79996648,99.4721,99.9251,99.5
83.839966464,99.4721,99.9253,99.5
83.879966448,99.4721,99.9256,99.5
83.91996643200001,99.4721,99.9258,99.5
83.959966416,99.4721,99.9261,99.5
83.9999664,99.4722,99.9264,99.5
84.039966384,99.4722,99.9266,99.5
84.079966368,99.4722,99.9269,99.5
84.119966352,99.4722,99.9272,99.5
84.159966336,99.4722,99.9274,99.5
84.19996632,99.4722,99.9277,99.5
84.239966304,99.4722,99.9279,99.5
84.279966288,99.4722,99.9281,99.5
84.319966272,99.4722,99.9284,99.5
84.35996625599999,99.4722,99.9287,99.5
84.39996624,99.4721,99.9289,99.5
84.439966224,99.4721,99.9291,99.5
84.479966208,99.4721,99.9293,99.5
84.519966192,99.4721,99.9296,99.5
84.55996617599999,99.472,99.9298,99.5
84.59996616,99.472,99.93,99.5
84.639966144,99.472,99.9302,99.5
84.67996612799999,99.472,99.9304,99.5
84.719966112,99.472,99.9306,99.5
84.759966096,99.472,99.9308,99.5
84.79996607999999,99.472,99.931,99.5
84.83996606400001,99.472,99.9313,99.5
84.879966048,99.472,99.9315,99.5
84.919966032,99.4719,99.9317,99.5
84.95996601600001,99.4719,99.932,99.5
84.999966,99.4718,99.9321,99.5
85.039965984,99.4718,99.9324,99.5
85.079965968,99.4718,99.9326,99.5
85.119965952,99.4717,99.9328,99.5
85.159965936,99.4717,99.933,99.5
85.19996592,99.4716,99.9332,99.5
85.239965904,99.4716,99.9334,99.5
85.27996588799999,99.4715,99.9336,99.5
85.319965872,99.4715,99.9339,99.5
85.359965856,99.4714,99.9341,99.5
85.39996584,99.4714,99.9343,99.5
85.439965824,99.4714,99.9345,99.5
85.479965808,99.4713,99.9347,99.5
85.519965792,99.4713,99.9349,99.5
85.559965776,99.4713,99.9351,99.5
85.59996575999999,99.4712,99.9353,99.5
85.639965744,99.4712,99.9356,99.5
85.679965728,99.4712,99.9358,99.5
85.71996571199999,99.4711,99.9359,99.5
85.759965696,99.4711,99.9362,99.5
85.79996568,99.4711,99.9364,99.5
85.839965664,99.471,99.9366,99.5
85.87996564800001,99.471,99.9369,99.5
85.919965632,99.471,99.9371,99.5
85.959965616,99.471,99.9373,99.5
85.99996560000001,99.4711,99.9376,99.5
86.039965584,99.4711,99.9377,99.5
86.079965568,99.4711,99.9379,99.5
86.119965552,99.4711,99.9381,99.5
86.159965536,99.4711,99.9383,99.5
86.19996552,99.4712,99.9386,99.5
86.239965504,99.4712,99.9388,99.5
86.279965488,99.4712,99.9391,99.5
86.31996547199999,99.4712,99.9393,99.5
86.359965456,99.4712,99.9395,99.5
86.39996544,99.4712,99.9398,99.5
86.439965424,99.4712,99.94,99.5
86.479965408,99.4713,99.9402,99.5
86.51996539199999,99.4713,99.9404,99.5
86.559965376,99.4713,99.9406,99.5
86.59996536,99.4713,99.9409,99.5
86.63996534399999,99.4713,99.9411,99.5
86.679965328,99.4713,99.9413,99.5
86.719965312,99.4713,99.9416,99.5
86.75996529599999,99.4712,99.9418,99.5
86.79996528000001,99.4712,99.942,99.5
86.839965264,99.4712,99.9422,99.5
86.879965248,99.4713,99.9424,99.5
86.91996523200001,99.4713,99.9426,99.5
86.959965216,99.4713,99.9428,99.5
86.9999652,99.4713,99.943,99.5
87.039965184,99.4713,99.9433,99.5
87.079965168,99.4712,99.9435,99.5
87.119965152,99.4713,99.9437,99.5
87.159965136,99.4713,99.944,99.5
87.19996512,99.4713,99.9442,99.5
87.239965104,99.4713,99.9444,99.5
87.279965088,99.4713,99.9447,99.5
87.319965072,99.4713,99.9449,99.5
87.359965056,99.4713,99.9452,99.5
87.39996504,99.4714,99.9454,99.5
87.439965024,99.4714,99.9457,99.5
87.479965008,99.4714,99.9459,99.5
87.519964992,99.4715,99.9462,99.5
87.55996497599999,99.4715,99.9464,99.5
87.59996496,99.4715,99.9466,99.5
87.639964944,99.4716,99.9469,99.5
87.67996492799999,99.4716,99.9471,99.5
87.719964912,99.4717,99.9474,99.5
87.75996489599999,99.4717,99.9477,99.5
87.79996488,99.4717,99.9479,99.5
87.83996486400001,99.4718,99.9482,99.5
87.879964848,99.4718,99.9485,99.5
87.919964832,99.4718,99.9487,99.5
87.95996481600001,99.4719,99.949,99.5
87.9999648,99.4718,99.9493,99.5
88.039964784,99.4719,99.9495,99.5
88.079964768,99.4719,99.9497,99.5
88.119964752,99.4718,99.95,99.5
88.159964736,99.4719,99.9503,99.5
88.19996472,99.4719,99.9506,99.5
88.239964704,99.4719,99.9508,99.5
88.27996468799999,99.472,99.9511,99.5
88.319964672,99.472,99.9514,99.5
88.359964656,99.472,99.9516,99.5
88.39996464,99.4721,99.9519,99.5
88.439964624,99.4722,99.9521,99.5
88.47996460799999,99.4722,99.9524,99.5
88.519964592,99.4723,99.9526,99.5
88.559964576,99.4723,99.9529,99.5
88.59996455999999,99.4723,99.9531,99.5
88.639964544,99.4723,99.9534,99.5
88.679964528,99.4723,99.9537,99.5
88.71996451199999,99.4724,99.9539,99.5
88.759964496,99.4724,99.9542,99.5
88.79996448,99.4724,99.9544,99.5
88.839964464,99.4725,99.9547,99.5
88.87996444800001,99.4725,99.9549,99.5
88.919964432,99.4726,99.9552,99.5
88.959964416,99.4726,99.9554,99.5
88.9999644,99.4726,99.9557,99.5
89.039964384,99.4726,99.956,99.5
89.079964368,99.4726,99.9562,99.5
89.119964352,99.4726,99.9565,99.5
89.159964336,99.4726,99.9567,99.5
89.19996432,99.4726,99.957,99.5
89.239964304,99.4726,99.9572,99.5
89.279964288,99.4726,99.9575,99.5
89.31996427199999,99.4726,99.9577,99.5
89.359964256,99.4726,99.9579,99.5
89.39996424,99.4726,99.9582,99.5
89.439964224,99.4726,99.9584,99.5
89.479964208,99.4726,99.9586,99.5
89.51996419199999,99.4726,99.9589,99.5
89.559964176,99.4726,99.9591,99.5
89.59996416,99.4727,99.9594,99.5
89.63996414399999,99.4727,99.9595,99.5
89.679964128,99.4726,99.9598,99.5
89.71996411199999,99.4727,99.96,99.5
89.75996409599999,99.4727,99.9602,99.5
89.79996408000001,99.4727,99.9604,99.5
89.839964064,99.4727,99.9607,99.5
89.879964048,99.4727,99.9609,99.5
89.91996403200001,99.4727,99.9611,99.5
89.959964016,99.4727,99.9614,99.5
89.999964,99.4727,99.9616,99.5
90.039963984,99.4727,99.9619,99.5
90.079963968,99.4726,99.9621,99.5
90.119963952,99.4727,99.9624,99.5
90.159963936,99.4727,99.9626,99.5
90.19996392,99.4727,99.9628,99.5
90.23996390399999,99.4727,99.9631,99.5
90.279963888,99.4727,99.9633,99.5
90.319963872,99.4726,99.9635,99.5
90.359963856,99.4727,99.9637,99.5
90.39996384,99.4727,99.964,99.5
90.439963824,99.4727,99.9643,99.5
90.479963808,99.4726,99.9645,99.5
90.519963792,99.4727,99.9647,99.5
90.55996377599999,99.4727,99.965,99.5
90.59996376,99.4727,99.9652,99.5
90.639963744,99.4727,99.9654,99.5
90.67996372799999,99.4727,99.9657,99.5
90.719963712,99.4727,99.966,99.5
90.759963696,99.4727,99.9662,99.5
90.79996368,99.4727,99.9665,99.5
90.83996366400001,99.4727,99.9667,99.5
90.879963648,99.4727,99.967,99.5
90.919963632,99.4727,99.9672,99.5
90.959963616,99.4727,99.9675,99.5
90.9999636,99.4727,99.9677,99.5
91.039963584,99.4727,99.9679,99.5
91.079963568,99.4727,99.9682,99.5
91.119963552,99.4727,99.9684,99.5
91.159963536,99.4727,99.9687,99.5
91.19996352,99.4727,99.9689,99.5
91.239963504,99.4727,99.9691,99.5
91.27996348799999,99.4727,99.9694,99.5
91.319963472,99.4727,99.9696,99.5
91.359963456,99.4728,99.9698,99.5
91.39996344,99.4728,99.97,99.5
91.439963424,99.4728,99.9702,99.5
91.47996340799999,99.4728,99.9705,99.5
91.519963392,99.4728,99.9707,99.5
91.559963376,99.4728,99.971,99.5
91.59996335999999,99.4728,99.9712,99.5
91.639963344,99.4728,99.9715,99.5
91.679963328,99.4728,99.9718,99.5
91.71996331199999,99.4728,99.972,99.5
91.759963296,99.4728,99.9723,99.5
91.79996328,99.4728,99.9726,99.5
91.839963264,99.4728,99.9727,99.5
91.87996324800001,99.4727,99.973,99.5
91.919963232,99.4727,99.9732,99.5
91.959963216,99.4727,99.9735,99.5
91.9999632,99.4728,99.9737,99.5
92.039963184,99.4727,99.974,99.5
92.079963168,99.4728,99.9742,99.5
92.119963152,99.4727,99.9745,99.5
92.159963136,99.4727,99.9748,99.5
92.19996311999999,99.4727,99.975,99.5
92.239963104,99.4728,99.9752,99.5
92.279963088,99.4728,99.9754,99.5
92.319963072,99.4728,99.9757,99.5
92.359963056,99.4727,99.976,99.5
92.39996304,99.4727,99.9762,99.5
92.439963024,99.4727,99.9765,99.5
92.479963008,99.4727,99.9767,99.5
92.51996299199999,99.4726,99.977,99.5
92.559962976,99.4726,99.9773,99.5
92.59996296,99.4726,99.9776,99.5
92.63996294399999,99.4726,99.9778,99.5
92.679962928,99.4726,99.978,99.5
92.71996291199999,99.4726,99.9783,99.5
92.759962896,99.4726,99.9786,99.5
92.79996288000001,99.4726,99.9788,99.5
92.839962864,99.4725,99.9791,99.5
92.879962848,99.4725,99.9793,99.5
92.91996283200001,99.4725,99.9796,99.5
92.959962816,99.4725,99.9799,99.5
92.9999628,99.4725,99.9802,99.5
93.039962784,99.4725,99.9804,99.5
93.079962768,99.4725,99.9807,99.5
93.119962752,99.4725,99.981,99.5
93.159962736,99.4725,99.9812,99.5
93.19996272,99.4724,99.9815,99.5
93.23996270399999,99.4724,99.9817,99.5
93.279962688,99.4724,99.982,99.5
93.319962672,99.4723,99.9823,99.5
93.359962656,99.4723,99.9825,99.5
93.39996264,99.4723,99.9827,99.5
93.43996262399999,99.4723,99.983,99.5
93.479962608,99.4723,99.9832,99.5
93.519962592,99.4724,99.9835,99.5
93.55996257599999,99.4724,99.9838,99.5
93.59996256,99.4723,99.984,99.5
93.639962544,99.4723,99.9842,99.5
93.67996252799999,99.4723,99.9844,99.5
93.719962512,99.4723,99.9847,99.5
93.759962496,99.4723,99.9849,99.5
93.79996248,99.4722,99.9851,99.5
93.83996246400001,99.4722,99.9854,99.5
93.879962448,99.4722,99.9856,99.5
93.919962432,99.4722,99.9858,99.5
93.959962416,99.4722,99.9861,99.5
93.9999624,99.4722,99.9863,99.5
94.039962384,99.4722,99.9866,99.5
94.079962368,99.4722,99.9868,99.5
94.119962352,99.4722,99.987,99.5
94.159962336,99.4722,99.9873,99.5
94.19996232,99.4722,99.9875,99.5
94.239962304,99.4722,99.9877,99.5
94.279962288,99.4722,99.988,99.5
94.319962272,99.4722,99.9882,99.5
94.359962256,99.4722,99.9885,99.5
94.39996224,99.4722,99.9888,99.5
94.439962224,99.4721,99.9891,99.5
94.47996220799999,99.4721,99.9894,99.5
94.519962192,99.4721,99.9897,99.5
94.559962176,99.4721,99.9899,99.5
94.59996215999999,99.4721,99.9902,99.5
94.639962144,99.472,99.9904,99.5
94.67996212799999,99.472,99.9907,99.5
94.71996211199999,99.472,99.9909,99.5
94.75996209600001,99.4719,99.9912,99.5
94.79996208,99.472,99.9915,99.5
94.839962064,99.4719,99.9918,99.5
94.87996204800001,99.4718,99.992,99.5
94.919962032,99.4718,99.9922,99.5
94.959962016,99.4718,99.9924,99.5
94.999962,99.4718,99.9927,99.5
95.039961984,99.4718,99.9929,99.5
95.079961968,99.4718,99.9932,99.5
95.119961952,99.4718,99.9935,99.5
95.159961936,99.4718,99.9937,99.5
95.19996191999999,99.4718,99.994,99.5
95.239961904,99.4717,99.9942,99.5
95.279961888,99.4717,99.9944,99.5
95.319961872,99.4717,99.9947,99.5
95.359961856,99.4716,99.9949,99.5
95.39996184,99.4716,99.9952,99.5
95.439961824,99.4716,99.9954,99.5
95.479961808,99.4715,99.9957,99.5
95.51996179199999,99.4715,99.996,99.5
95.559961776,99.4715,99.9962,99.5
95.59996176,99.4715,99.9964,99.5
95.63996174399999,99.4715,99.9967,99.5
95.679961728,99.4715,99.9969,99.5
95.719961712,99.4716,99.9972,99.5
95.759961696,99.4716,99.9974,99.5
95.79996168000001,99.4716,99.9977,99.5
95.839961664,99.4716,99.998,99.5
95.879961648,99.4716,99.9982,99.5
95.919961632,99.4716,99.9984,99.5
95.959961616,99.4716,99.9987,99.5
95.9999616,99.4716,99.999,99.5
96.039961584,99.4716,99.9992,99.5
96.079961568,99.4717,99.9995,99.5
96.119961552,99.4716,99.9997,99.5
96.159961536,99.4716,100.0,99.5
96.19996152,99.4717,100.0002,99.5
96.239961504,99.4717,100.0005,99.5
