t_ms,target_um,current_um_A,current_um_B
0.0,90.0,89.9888,99.978
0.039999984,90.0,89.9888,99.978
0.079999968,90.0,89.9888,99.978
0.119999952,90.0,89.9888,99.978
0.159999936,90.0,89.9888,99.978
0.19999992,90.0,89.9888,99.978
0.239999904,90.0,89.9888,99.978
0.279999888,90.0,89.9888,99.9781
0.319999872,90.0,89.9888,99.9781
0.359999856,90.0,89.9887,99.9781
0.39999984,90.0,89.9887,99.9781
0.43999982400000004,90.0,89.9886,99.9781
0.479999808,90.0,89.9886,99.9781
0.519999792,90.0,89.9886,99.9781
0.559999776,90.0,89.9885,99.9781
0.59999976,90.0,89.9885,99.9781
0.639999744,90.0,89.9885,99.9781
0.679999728,90.0,89.9885,99.9781
0.719999712,90.0,89.9885,99.9782
0.759999696,89.9999,89.9885,99.9781
0.79999968,89.9999,89.9885,99.9781
0.8399996639999999,89.9999,89.9885,99.9781
0.8799996480000001,89.9999,89.9884,99.9781
0.919999632,89.9999,89.9884,99.9782
0.959999616,89.9999,89.9884,99.9781
0.9999995999999999,89.9999,89.9884,99.9782
1.039999584,89.9999,89.9884,99.9782
1.079999568,89.9999,89.9884,99.9781
1.119999552,89.9999,89.9884,99.9781
1.159999536,89.9999,89.9883,99.9781
1.19999952,89.9999,89.9883,99.9781
1.239999504,89.9999,89.9883,99.9781
1.279999488,89.9999,89.9883,99.9781
1.319999472,89.9999,89.9884,99.9781
1.359999456,89.9999,89.9883,99.9781
1.39999944,89.9999,89.9883,99.9781
1.439999424,89.9999,89.9883,99.9782
1.4799994079999998,89.9999,89.9883,99.9782
1.519999392,89.9999,89.9883,99.9782
1.5599993760000002,90.0,89.9883,99.9782
1.59999936,90.0,89.9882,99.9782
1.639999344,90.0,89.9882,99.9783
1.6799993279999998,90.0,89.9882,99.9783
1.719999312,90.0,89.9882,99.9783
1.7599992960000002,90.0,89.9882,99.9783
1.79999928,90.0,89.9882,99.9783
1.839999264,90.0,89.9882,99.9783
1.8799992479999998,90.0,89.9882,99.9783
1.919999232,90.0,89.9881,99.9783
1.959999216,90.0,89.9881,99.9784
1.9999991999999998,90.0,89.9881,99.9784
2.039999184,90.0,89.9881,99.9784
2.079999168,90.0,89.9881,99.9783
2.1199991519999997,90.0,89.988,99.9783
2.159999136,90.0,89.9881,99.9784
2.19999912,90.0,89.988,99.9783
2.239999104,90.0,89.988,99.9784
2.2799990880000003,90.0,89.988,99.9784
2.319999072,90.0,89.988,99.9784
2.359999056,90.1004,89.988,99.9784
2.39999904,90.1004,89.9879,99.9784
2.439999024,90.1004,89.9879,99.9784
2.479999008,90.1004,89.988,99.9784
2.5199989919999997,90.1004,89.9879,99.9784
2.559998976,90.1004,89.9879,99.9784
2.59999896,90.1004,89.9879,99.9784
2.639998944,90.1004,89.9878,99.9784
2.679998928,90.1004,89.9878,99.9784
2.719998912,90.1004,89.9877,99.9784
2.759998896,90.1004,89.9877,99.9784
2.79999888,90.1004,89.9876,99.9784
2.839998864,90.1004,89.9875,99.9783
2.879998848,90.1004,89.9875,99.9784
2.9199988319999997,90.1004,89.9874,99.9783
2.9599988159999997,90.1004,89.9874,99.9783
2.9999988,90.1004,89.9874,99.9782
3.039998784,90.1004,89.9873,99.9782
3.079998768,90.1004,89.9873,99.9782
3.1199987520000003,90.1004,89.9872,99.9782
3.159998736,90.2009,89.9872,99.9782
3.19999872,90.2009,89.9872,99.9782
3.239998704,90.2009,89.9872,99.9782
3.279998688,90.2009,89.9872,99.9782
3.319998672,90.2009,89.9872,99.9782
3.3599986559999997,90.2009,89.9872,99.9782
3.39999864,90.2009,89.9871,99.9782
3.439998624,90.2009,89.9871,99.9781
3.479998608,90.2009,89.9871,99.9782
3.5199985920000003,90.2009,89.9871,99.9781
3.559998576,90.2009,89.9871,99.9781
3.59999856,90.2009,89.9871,99.9782
3.6399985439999996,90.2009,89.9871,99.9782
3.679998528,90.2009,89.9871,99.9782
3.719998512,90.2009,89.9871,99.9782
3.7599984959999997,90.2009,89.9871,99.9782
3.79999848,90.2009,89.9872,99.9782
3.839998464,90.2009,89.9872,99.9782
3.879998448,90.2009,89.9872,99.9782
3.919998432,90.2009,89.9872,99.9782
3.9599984160000004,90.3014,89.9872,99.9782
3.9999983999999995,90.3014,89.9872,99.9782
4.0399983839999996,90.3014,89.9873,99.9781
4.079998368,90.3014,89.9873,99.9781
4.119998352,90.3014,89.9873,99.9781
4.159998336,90.3014,89.9873,99.9781
4.19999832,90.3014,89.9873,99.9781
4.239998303999999,90.3014,89.9873,99.9781
4.279998288,90.3014,89.9873,99.9781
4.319998272,90.3014,89.9874,99.9781
4.359998256,90.3014,89.9874,99.9781
4.39999824,90.3014,89.9874,99.9781
4.439998224,90.3014,89.9874,99.9781
4.479998208,90.3014,89.9874,99.9781
4.519998192,90.3014,89.9875,99.9781
4.559998176000001,90.3014,89.9875,99.9781
4.59999816,90.3014,89.9876,99.9781
4.639998144,90.3014,89.9876,99.9781
4.679998127999999,90.3014,89.9877,99.978
4.719998112,90.3014,89.9877,99.978
4.759998096,90.402,89.9878,99.978
4.79999808,90.402,89.9879,99.978
4.8399980639999995,90.402,89.988,99.978
4.879998048,90.402,89.9881,99.978
4.919998032,90.402,89.9881,99.978
4.959998016,90.402,89.9882,99.978
4.999998000000001,90.402,89.9884,99.978
5.039997983999999,90.402,89.9884,99.978
5.079997968,90.402,89.9886,99.978
5.119997952,90.402,89.9887,99.978
5.159997936,90.402,89.9888,99.9779
5.19999792,90.402,89.989,99.9779
5.239997904,90.402,89.9891,99.9779
5.279997888,90.402,89.9892,99.9779
5.319997872,90.402,89.9893,99.9779
5.359997856,90.402,89.9895,99.9779
5.39999784,90.402,89.9896,99.9779
5.439997824,90.402,89.9898,99.9778
5.479997807999999,90.402,89.99,99.9778
5.519997792,90.402,89.9902,99.9779
5.559997776,90.5025,89.9903,99.9778
5.59999776,90.5025,89.9906,99.9778
5.6399977439999995,90.5025,89.9908,99.9779
5.679997728,90.5025,89.9909,99.9778
5.719997712,90.5025,89.9912,99.9779
5.759997696,90.5025,89.9914,99.9779
5.799997680000001,90.5025,89.9916,99.9779
5.839997663999999,90.5025,89.9918,99.9779
5.879997648,90.5025,89.992,99.9779
5.919997631999999,90.5025,89.9923,99.9779
5.959997616,90.5025,89.9926,99.9779
5.9999976,90.5025,89.9928,99.9778
6.039997584,90.5025,89.9932,99.9779
6.079997568,90.5025,89.9934,99.9779
6.119997552,90.5025,89.9937,99.9779
6.159997536,90.5025,89.9941,99.9779
6.19999752,90.5025,89.9944,99.9779
6.239997504000001,90.5025,89.9947,99.9779
6.279997487999999,90.5025,89.995,99.9779
6.319997472,90.5025,89.9954,99.9779
