t_ms,target_um,current_um_A,current_um_B
5.279997888,90.402,89.9918,99.9787
5.319997872,90.402,89.992,99.9788
5.359997856,90.402,89.9922,99.9788
5.39999784,90.402,89.9924,99.9788
5.439997824,90.402,89.9926,99.9788
5.479997807999999,90.402,89.9928,99.9788
5.519997792,90.402,89.993,99.9788
5.559997776,90.5025,89.9932,99.9788
5.59999776,90.5025,89.9933,99.9788
5.6399977439999995,90.5025,89.9935,99.9789
5.679997728,90.5025,89.9938,99.9789
5.719997712,90.5025,89.994,99.9789
5.759997696,90.5025,89.9943,99.9788
5.799997680000001,90.5025,89.9945,99.9788
5.839997663999999,90.5025,89.9948,99.9789
5.879997648,90.5025,89.995,99.9789
5.919997631999999,90.5025,89.9953,99.9788
5.959997616,90.5025,89.9956,99.9789
5.9999976,90.5025,89.9958,99.9789
6.039997584,90.5025,89.9961,99.9789
6.079997568,90.5025,89.9964,99.979
6.119997552,90.5025,89.9967,99.9789
6.159997536,90.5025,89.997,99.979
6.19999752,90.5025,89.9973,99.9789
6.239997504000001,90.5025,89.9976,99.979
6.279997487999999,90.5025,89.9979,99.979
6.319997472,90.5025,89.9982,99.979
6.359997456,90.603,89.9986,99.979
6.39999744,90.603,89.9989,99.979
6.439997424,90.603,89.9992,99.979
6.479997408,90.603,89.9996,99.979
6.519997392,90.603,90.0,99.9789
6.559997376,90.603,90.0004,99.9789
6.59999736,90.603,90.0008,99.9789
6.639997344,90.603,90.0012,99.9789
6.679997328,90.603,90.0016,99.9789
6.719997311999999,90.603,90.0021,99.9789
6.759997296,90.603,90.0025,99.9789
6.79999728,90.603,90.003,99.9788
6.839997264,90.603,90.0034,99.9788
6.879997248,90.603,90.0039,99.9789
6.919997232,90.603,90.0044,99.9788
6.959997216,90.603,90.005,99.9788
6.9999972,90.603,90.0055,99.9788
7.039997184000001,90.603,90.0059,99.9788
7.079997167999999,90.603,90.0065,99.9788
7.119997152,90.603,90.007,99.9787
7.159997135999999,90.7035,90.0076,99.9787
7.19999712,90.7035,90.0081,99.9787
7.239997104,90.7035,90.0087,99.9787
7.279997087999999,90.7035,90.0093,99.9787
7.319997072,90.7035,90.0099,99.9786
7.359997056,90.7035,90.0105,99.9786
7.39999704,90.7035,90.0111,99.9786
7.439997024,90.7035,90.0118,99.9786
7.479997008,90.7035,90.0124,99.9786
7.519996991999999,90.7035,90.0129,99.9786
7.559996976,90.7035,90.0136,99.9786
7.59999696,90.7035,90.0142,99.9786
7.639996944,90.7035,90.0149,99.9786
7.679996928,90.7035,90.0156,99.9786
7.719996912,90.7035,90.0164,99.9786
7.759996896,90.7035,90.0171,99.9786
7.79999688,90.7035,90.0179,99.9786
7.839996864,90.7035,90.0186,99.9785
7.879996848,90.7035,90.0194,99.9785
7.919996832000001,90.7035,90.0202,99.9786
7.959996816,90.804,90.0209,99.9785
7.999996799999999,90.804,90.0217,99.9786
8.039996784,90.804,90.0225,99.9786
8.079996767999999,90.804,90.0234,99.9786
8.119996751999999,90.804,90.0242,99.9786
8.159996736,90.804,90.025,99.9785
8.19999672,90.804,90.0259,99.9785
8.239996704,90.804,90.0268,99.9785
8.279996688,90.804,90.0277,99.9785
8.319996672,90.804,90.0285,99.9785
8.359996656,90.804,90.0294,99.9785
8.39999664,90.804,90.0303,99.9785
8.439996623999999,90.804,90.0313,99.9785
8.479996607999999,90.804,90.0323,99.9785
8.519996592,90.804,90.0332,99.9785
8.559996576,90.804,90.0342,99.9785
8.59999656,90.804,90.0352,99.9785
8.639996544,90.804,90.0362,99.9785
8.679996528,90.804,90.0372,99.9785
8.719996512,90.804,90.0382,99.9785
8.759996496000001,90.9045,90.0393,99.9785
8.79999648,90.9045,90.0403,99.9785
8.839996463999999,90.9045,90.0415,99.9785
8.879996448,90.9045,90.0426,99.9785
8.919996432,90.9045,90.0437,99.9785
8.959996416,90.9045,90.0448,99.9785
8.9999964,90.9045,90.0459,99.9785
9.039996384,90.9045,90.0471,99.9785
9.079996368,90.9045,90.0482,99.9785
9.119996352000001,90.9045,90.0494,99.9785
9.159996336,90.9045,90.0506,99.9785
9.19999632,90.9045,90.0518,99.9785
9.239996304,90.9045,90.0531,99.9785
9.279996288,90.9045,90.0544,99.9785
9.319996272,90.9045,90.0556,99.9785
9.359996255999999,90.9045,90.0569,99.9785
9.39999624,90.9045,90.0582,99.9785
9.439996224,90.9045,90.0595,99.9785
9.479996208,90.9045,90.0609,99.9785
